date,market,commodity,demand_units,stock_level,stock_received,unit_cost_ngn,lead_time_days,seasonal_factor,festive_factor,supply_shock
2023-04-16,Lagos,Groundnut Oil (20L),404,417,0,28000,5,1.1,1.3,1.0
2023-04-23,Lagos,Groundnut Oil (20L),305,1027,915,28000,5,1.1,1.0,1.0
2023-04-30,Lagos,Groundnut Oil (20L),341,686,0,28000,5,1.1,1.1,1.0
2023-05-07,Lagos,Groundnut Oil (20L),269,417,0,28000,5,1.1,1.0,1.0
2023-05-14,Lagos,Groundnut Oil (20L),232,881,696,28000,5,1.1,1.0,1.0
2023-05-21,Lagos,Groundnut Oil (20L),326,555,0,28000,5,1.1,1.0,1.0
2023-05-28,Lagos,Groundnut Oil (20L),308,1171,924,28000,5,1.1,1.1,1.0
2023-06-04,Lagos,Groundnut Oil (20L),330,841,0,28000,5,1.1,1.0,1.0
2023-06-11,Lagos,Groundnut Oil (20L),292,549,0,28000,5,1.1,1.0,1.0
2023-06-18,Lagos,Groundnut Oil (20L),360,999,810,28000,5,1.1,1.35,0.75
2023-06-25,Lagos,Groundnut Oil (20L),441,558,0,28000,5,1.1,1.35,1.0
2023-07-02,Lagos,Groundnut Oil (20L),330,1218,990,28000,5,1.1,1.0,1.0
2023-07-09,Lagos,Groundnut Oil (20L),342,876,0,28000,5,1.1,1.0,1.0
2023-07-16,Lagos,Groundnut Oil (20L),296,580,0,28000,5,1.1,1.0,1.0
2023-07-23,Lagos,Groundnut Oil (20L),281,299,0,28000,5,1.1,1.0,1.0
2023-07-30,Lagos,Groundnut Oil (20L),266,831,798,28000,5,1.1,1.1,1.0
2023-08-06,Lagos,Groundnut Oil (20L),296,535,0,28000,5,1.1,1.0,1.0
2023-08-13,Lagos,Groundnut Oil (20L),332,1199,996,28000,5,1.1,1.0,1.0
2023-08-20,Lagos,Groundnut Oil (20L),288,911,0,28000,5,1.1,1.0,1.0
2023-08-27,Lagos,Groundnut Oil (20L),295,616,0,28000,5,1.1,1.1,1.0
2023-09-03,Lagos,Groundnut Oil (20L),328,1026,738,28000,5,1.1,1.0,0.75
2023-09-10,Lagos,Groundnut Oil (20L),341,685,0,28000,5,1.1,1.0,1.0
2023-09-17,Lagos,Groundnut Oil (20L),329,356,0,28000,5,1.1,1.0,1.0
2023-09-24,Lagos,Groundnut Oil (20L),278,912,834,28000,5,1.1,1.0,1.0
2023-10-01,Lagos,Groundnut Oil (20L),324,588,0,28000,5,1.1,1.0,1.0
2023-10-08,Lagos,Groundnut Oil (20L),275,313,0,28000,5,1.1,1.0,0.75
2023-10-15,Lagos,Groundnut Oil (20L),199,711,597,28000,5,1.1,1.0,1.0
2023-10-22,Lagos,Groundnut Oil (20L),258,453,0,28000,5,1.1,1.0,1.0
2023-10-29,Lagos,Groundnut Oil (20L),323,1099,969,28000,5,1.1,1.1,1.0
2023-11-05,Lagos,Groundnut Oil (20L),225,874,0,28000,5,0.85,1.0,1.0
2023-11-12,Lagos,Groundnut Oil (20L),233,641,0,28000,5,0.85,1.0,1.0
2023-11-19,Lagos,Groundnut Oil (20L),212,429,0,28000,5,0.85,1.0,1.0
2023-11-26,Lagos,Groundnut Oil (20L),270,969,810,28000,5,0.85,1.0,1.0
2023-12-03,Lagos,Groundnut Oil (20L),244,725,0,28000,5,0.85,1.0,1.0
2023-12-10,Lagos,Groundnut Oil (20L),244,481,0,28000,5,0.85,1.0,1.0
2023-12-17,Lagos,Groundnut Oil (20L),229,252,0,28000,5,0.85,1.0,1.0
2023-12-24,Lagos,Groundnut Oil (20L),380,1012,1140,28000,5,0.85,1.6,1.0
2023-12-31,Lagos,Groundnut Oil (20L),368,644,0,28000,5,0.85,1.6,1.0
2024-01-07,Lagos,Groundnut Oil (20L),211,433,0,28000,5,0.85,1.0,1.0
2024-01-14,Lagos,Groundnut Oil (20L),226,885,678,28000,5,0.85,1.0,1.0
2024-01-21,Lagos,Groundnut Oil (20L),243,642,0,28000,5,0.85,1.0,0.75
2024-01-28,Lagos,Groundnut Oil (20L),262,380,0,28000,5,0.85,1.1,1.0
2024-02-04,Lagos,Groundnut Oil (20L),210,800,630,28000,5,0.85,1.0,1.0
2024-02-11,Lagos,Groundnut Oil (20L),245,555,0,28000,5,0.85,1.0,1.0
2024-02-18,Lagos,Groundnut Oil (20L),216,339,0,28000,5,0.85,1.0,1.0
2024-02-25,Lagos,Groundnut Oil (20L),225,789,675,28000,5,0.85,1.0,1.0
2024-03-03,Lagos,Groundnut Oil (20L),289,500,0,28000,5,1.0,1.0,1.0
2024-03-10,Lagos,Groundnut Oil (20L),280,1060,840,28000,5,1.0,1.0,1.0
2024-03-17,Lagos,Groundnut Oil (20L),277,783,0,28000,5,1.0,1.0,1.0
2024-03-24,Lagos,Groundnut Oil (20L),281,502,0,28000,5,1.0,1.25,0.75
2024-03-31,Lagos,Groundnut Oil (20L),357,1216,1071,28000,5,1.0,1.25,1.0
2024-04-07,Lagos,Groundnut Oil (20L),358,858,0,28000,5,1.1,1.25,1.0
2024-04-14,Lagos,Groundnut Oil (20L),351,507,0,28000,5,1.1,1.3,1.0
2024-04-21,Lagos,Groundnut Oil (20L),305,659,457,28000,5,1.1,1.0,0.5
2024-04-28,Lagos,Groundnut Oil (20L),322,337,0,28000,5,1.1,1.1,1.0
2024-05-05,Lagos,Groundnut Oil (20L),269,875,807,28000,5,1.1,1.0,1.0
2024-05-12,Lagos,Groundnut Oil (20L),310,565,0,28000,5,1.1,1.0,1.0
2024-05-19,Lagos,Groundnut Oil (20L),283,706,424,28000,5,1.1,1.0,0.5
2024-05-26,Lagos,Groundnut Oil (20L),315,391,0,28000,5,1.1,1.0,1.0
2024-06-02,Lagos,Groundnut Oil (20L),251,893,753,28000,5,1.1,1.0,1.0
2024-06-09,Lagos,Groundnut Oil (20L),331,562,0,28000,5,1.1,1.0,1.0
2024-06-16,Lagos,Groundnut Oil (20L),427,1416,1281,28000,5,1.1,1.35,1.0
2024-06-23,Lagos,Groundnut Oil (20L),321,1095,0,28000,5,1.1,1.35,1.0
2024-06-30,Lagos,Groundnut Oil (20L),343,752,0,28000,5,1.1,1.1,1.0
2024-07-07,Lagos,Groundnut Oil (20L),310,442,0,28000,5,1.1,1.0,1.0
2024-07-14,Lagos,Groundnut Oil (20L),312,1066,936,28000,5,1.1,1.0,1.0
2024-07-21,Lagos,Groundnut Oil (20L),300,766,0,28000,5,1.1,1.0,1.0
2024-07-28,Lagos,Groundnut Oil (20L),280,486,0,28000,5,1.1,1.1,1.0
2024-08-04,Lagos,Groundnut Oil (20L),223,263,0,28000,5,1.1,1.0,1.0
2024-08-11,Lagos,Groundnut Oil (20L),326,915,978,28000,5,1.1,1.0,1.0
2024-08-18,Lagos,Groundnut Oil (20L),338,577,0,28000,5,1.1,1.0,1.0
2024-08-25,Lagos,Groundnut Oil (20L),269,308,0,28000,5,1.1,1.0,1.0
2024-09-01,Lagos,Groundnut Oil (20L),307,922,921,28000,5,1.1,1.0,1.0
2024-09-08,Lagos,Groundnut Oil (20L),222,700,0,28000,5,1.1,1.0,1.0
2024-09-15,Lagos,Groundnut Oil (20L),299,401,0,28000,5,1.1,1.0,1.0
2024-09-22,Lagos,Groundnut Oil (20L),286,973,858,28000,5,1.1,1.0,1.0
2024-09-29,Lagos,Groundnut Oil (20L),322,651,0,28000,5,1.1,1.1,1.0
2024-10-06,Lagos,Groundnut Oil (20L),294,357,0,28000,5,1.1,1.0,0.75
2024-10-13,Lagos,Groundnut Oil (20L),285,927,855,28000,5,1.1,1.0,1.0
2024-10-20,Lagos,Groundnut Oil (20L),257,670,0,28000,5,1.1,1.0,1.0
2024-10-27,Lagos,Groundnut Oil (20L),333,337,0,28000,5,1.1,1.1,1.0
2024-11-03,Lagos,Groundnut Oil (20L),217,771,651,28000,5,0.85,1.0,1.0
2024-11-10,Lagos,Groundnut Oil (20L),214,557,0,28000,5,0.85,1.0,1.0
2024-11-17,Lagos,Groundnut Oil (20L),195,362,0,28000,5,0.85,1.0,1.0
2024-11-24,Lagos,Groundnut Oil (20L),195,605,438,28000,5,0.85,1.0,0.75
2024-12-01,Lagos,Groundnut Oil (20L),271,334,0,28000,5,0.85,1.0,1.0
2024-12-08,Lagos,Groundnut Oil (20L),233,800,699,28000,5,0.85,1.0,1.0
2024-12-15,Lagos,Groundnut Oil (20L),219,581,0,28000,5,0.85,1.0,1.0
2024-12-22,Lagos,Groundnut Oil (20L),355,1291,1065,28000,5,0.85,1.6,1.0
2024-12-29,Lagos,Groundnut Oil (20L),401,890,0,28000,5,0.85,1.6,1.0
2022-01-02,Kano,Rice (50kg bag),502,1178,0,42000,7,0.85,1.6,1.0
2022-01-09,Kano,Rice (50kg bag),355,823,0,42000,7,0.85,1.0,1.0
2022-01-16,Kano,Rice (50kg bag),381,442,0,42000,7,0.85,1.0,1.0
2022-01-23,Kano,Rice (50kg bag),310,1062,930,42000,7,0.85,1.0,1.0
2022-01-30,Kano,Rice (50kg bag),436,626,0,42000,7,0.85,1.1,1.0
2022-02-06,Kano,Rice (50kg bag),331,1288,993,42000,7,0.85,1.0,1.0
2022-02-13,Kano,Rice (50kg bag),332,956,0,42000,7,0.85,1.0,1.0
2022-02-20,Kano,Rice (50kg bag),374,582,0,42000,7,0.85,1.0,1.0
2022-02-27,Kano,Rice (50kg bag),360,762,540,42000,7,0.85,1.1,0.5
2022-03-06,Kano,Rice (50kg bag),458,1678,1374,42000,7,1.0,1.0,1.0
2022-03-13,Kano,Rice (50kg bag),388,1290,0,42000,7,1.0,1.0,1.0
2022-03-20,Kano,Rice (50kg bag),457,833,0,42000,7,1.0,1.25,1.0
2022-03-27,Kano,Rice (50kg bag),615,2063,1845,42000,7,1.0,1.25,1.0
2022-04-03,Kano,Rice (50kg bag),477,1586,0,42000,7,1.1,1.25,1.0
2022-04-10,Kano,Rice (50kg bag),565,1021,0,42000,7,1.1,1.3,1.0
2022-04-17,Kano,Rice (50kg bag),660,2341,1980,42000,7,1.1,1.3,1.0
2022-04-24,Kano,Rice (50kg bag),503,1838,0,42000,7,1.1,1.0,1.0
2022-05-01,Kano,Rice (50kg bag),507,1331,0,42000,7,1.1,1.0,1.0
2022-05-08,Kano,Rice (50kg bag),487,844,0,42000,7,1.1,1.0,1.0
2022-05-15,Kano,Rice (50kg bag),334,510,0,42000,7,1.1,1.0,1.0
2022-05-22,Kano,Rice (50kg bag),444,1398,1332,42000,7,1.1,1.0,1.0
2022-05-29,Kano,Rice (50kg bag),520,878,0,42000,7,1.1,1.1,0.75
2022-06-05,Kano,Rice (50kg bag),494,1866,1482,42000,7,1.1,1.0,1.0
2022-06-12,Kano,Rice (50kg bag),427,1439,0,42000,7,1.1,1.0,1.0
2022-06-19,Kano,Rice (50kg bag),736,2911,2208,42000,7,1.1,1.35,1.0
2022-06-26,Kano,Rice (50kg bag),451,2460,0,42000,7,1.1,1.0,1.0
2022-07-03,Kano,Rice (50kg bag),429,2031,0,42000,7,1.1,1.0,1.0
2022-07-10,Kano,Rice (50kg bag),487,1544,0,42000,7,1.1,1.0,1.0
2022-07-17,Kano,Rice (50kg bag),555,989,0,42000,7,1.1,1.0,1.0
2022-07-24,Kano,Rice (50kg bag),467,522,0,42000,7,1.1,1.0,1.0
2022-07-31,Kano,Rice (50kg bag),493,1508,1479,42000,7,1.1,1.1,1.0
2022-08-07,Kano,Rice (50kg bag),429,1079,0,42000,7,1.1,1.0,1.0
2022-08-14,Kano,Rice (50kg bag),513,566,0,42000,7,1.1,1.0,0.75
2022-08-21,Kano,Rice (50kg bag),492,1550,1476,42000,7,1.1,1.0,1.0
2022-08-28,Kano,Rice (50kg bag),509,1041,0,42000,7,1.1,1.1,1.0
2022-09-04,Kano,Rice (50kg bag),378,663,0,42000,7,1.1,1.0,1.0
2022-09-11,Kano,Rice (50kg bag),413,1489,1239,42000,7,1.1,1.0,1.0
2022-09-18,Kano,Rice (50kg bag),362,1127,0,42000,7,1.1,1.0,0.75
2022-09-25,Kano,Rice (50kg bag),470,657,0,42000,7,1.1,1.0,1.0
2022-10-02,Kano,Rice (50kg bag),514,1685,1542,42000,7,1.1,1.0,1.0
2022-10-09,Kano,Rice (50kg bag),511,1174,0,42000,7,1.1,1.0,1.0
2022-10-16,Kano,Rice (50kg bag),529,645,0,42000,7,1.1,1.0,1.0
2022-10-23,Kano,Rice (50kg bag),392,1429,1176,42000,7,1.1,1.0,1.0
2022-10-30,Kano,Rice (50kg bag),613,816,0,42000,7,1.1,1.1,1.0
2022-11-06,Kano,Rice (50kg bag),349,467,0,42000,7,0.85,1.0,1.0
2022-11-13,Kano,Rice (50kg bag),281,1029,843,42000,7,0.85,1.0,1.0
2022-11-20,Kano,Rice (50kg bag),400,629,0,42000,7,0.85,1.0,0.75
2022-11-27,Kano,Rice (50kg bag),331,1291,993,42000,7,0.85,1.1,1.0
2022-12-04,Kano,Rice (50kg bag),382,909,0,42000,7,0.85,1.0,1.0
2022-12-11,Kano,Rice (50kg bag),398,511,0,42000,7,0.85,1.0,1.0
2022-12-18,Kano,Rice (50kg bag),372,1255,1116,42000,7,0.85,1.0,1.0
2022-12-25,Kano,Rice (50kg bag),533,722,0,42000,7,0.85,1.6,1.0
2023-01-01,Kano,Rice (50kg bag),571,1864,1713,42000,7,0.85,1.6,1.0
2023-01-08,Kano,Rice (50kg bag),386,1478,0,42000,7,0.85,1.0,0.75
2023-01-15,Kano,Rice (50kg bag),357,1121,0,42000,7,0.85,1.0,1.0
2023-01-22,Kano,Rice (50kg bag),336,785,0,42000,7,0.85,1.0,1.0
2023-01-29,Kano,Rice (50kg bag),321,464,0,42000,7,0.85,1.1,1.0
2023-02-05,Kano,Rice (50kg bag),340,1144,1020,42000,7,0.85,1.0,1.0
2023-02-12,Kano,Rice (50kg bag),363,781,0,42000,7,0.85,1.0,0.75
2023-02-19,Kano,Rice (50kg bag),332,449,0,42000,7,0.85,1.0,1.0
2023-02-26,Kano,Rice (50kg bag),383,1215,1149,42000,7,0.85,1.0,1.0
2023-03-05,Kano,Rice (50kg bag),373,842,0,42000,7,1.0,1.0,1.0
2023-03-12,Kano,Rice (50kg bag),425,1692,1275,42000,7,1.0,1.0,1.0
2023-03-19,Kano,Rice (50kg bag),500,1192,0,42000,7,1.0,1.0,1.0
2023-03-26,Kano,Rice (50kg bag),596,596,0,42000,7,1.0,1.25,1.0
2023-04-02,Kano,Rice (50kg bag),535,1666,1605,42000,7,1.1,1.25,1.0
2023-04-09,Kano,Rice (50kg bag),567,1099,0,42000,7,1.1,1.25,1.0
2023-04-16,Kano,Rice (50kg bag),629,2357,1887,42000,7,1.1,1.3,1.0
2023-04-23,Kano,Rice (50kg bag),475,1882,0,42000,7,1.1,1.0,1.0
2023-04-30,Kano,Rice (50kg bag),531,1351,0,42000,7,1.1,1.1,1.0
2023-05-07,Kano,Rice (50kg bag),419,932,0,42000,7,1.1,1.0,1.0
2023-05-14,Kano,Rice (50kg bag),361,571,0,42000,7,1.1,1.0,1.0
2023-05-21,Kano,Rice (50kg bag),508,1587,1524,42000,7,1.1,1.0,1.0
2023-05-28,Kano,Rice (50kg bag),480,1107,0,42000,7,1.1,1.1,1.0
2023-06-04,Kano,Rice (50kg bag),513,594,0,42000,7,1.1,1.0,1.0
2023-06-11,Kano,Rice (50kg bag),454,1502,1362,42000,7,1.1,1.0,1.0
2023-06-18,Kano,Rice (50kg bag),560,942,0,42000,7,1.1,1.35,0.75
2023-06-25,Kano,Rice (50kg bag),686,2314,2058,42000,7,1.1,1.35,1.0
2023-07-02,Kano,Rice (50kg bag),514,1800,0,42000,7,1.1,1.0,1.0
2023-07-09,Kano,Rice (50kg bag),532,1268,0,42000,7,1.1,1.0,1.0
2023-07-16,Kano,Rice (50kg bag),460,808,0,42000,7,1.1,1.0,1.0
2023-07-23,Kano,Rice (50kg bag),438,1684,1314,42000,7,1.1,1.0,1.0
2023-07-30,Kano,Rice (50kg bag),414,1270,0,42000,7,1.1,1.1,1.0
2023-08-06,Kano,Rice (50kg bag),460,810,0,42000,7,1.1,1.0,1.0
2023-08-13,Kano,Rice (50kg bag),516,1842,1548,42000,7,1.1,1.0,1.0
2023-08-20,Kano,Rice (50kg bag),448,1394,0,42000,7,1.1,1.0,1.0
2023-08-27,Kano,Rice (50kg bag),460,934,0,42000,7,1.1,1.1,1.0
2023-09-03,Kano,Rice (50kg bag),510,1571,1147,42000,7,1.1,1.0,0.75
2023-09-10,Kano,Rice (50kg bag),530,1041,0,42000,7,1.1,1.0,1.0
2023-09-17,Kano,Rice (50kg bag),512,529,0,42000,7,1.1,1.0,1.0
2023-09-24,Kano,Rice (50kg bag),432,1393,1296,42000,7,1.1,1.0,1.0
2023-10-01,Kano,Rice (50kg bag),504,889,0,42000,7,1.1,1.0,1.0
2023-10-08,Kano,Rice (50kg bag),428,461,0,42000,7,1.1,1.0,0.75
2023-10-15,Kano,Rice (50kg bag),310,1081,930,42000,7,1.1,1.0,1.0
2023-10-22,Kano,Rice (50kg bag),401,680,0,42000,7,1.1,1.0,1.0
2023-10-29,Kano,Rice (50kg bag),502,1684,1506,42000,7,1.1,1.1,1.0
2023-11-05,Kano,Rice (50kg bag),350,1334,0,42000,7,0.85,1.0,1.0
2023-11-12,Kano,Rice (50kg bag),363,971,0,42000,7,0.85,1.0,1.0
2023-11-19,Kano,Rice (50kg bag),331,640,0,42000,7,0.85,1.0,1.0
2023-11-26,Kano,Rice (50kg bag),420,1480,1260,42000,7,0.85,1.0,1.0
2023-12-03,Kano,Rice (50kg bag),379,1101,0,42000,7,0.85,1.0,1.0
2023-12-10,Kano,Rice (50kg bag),380,721,0,42000,7,0.85,1.0,1.0
2023-12-17,Kano,Rice (50kg bag),357,364,0,42000,7,0.85,1.0,1.0
2023-12-24,Kano,Rice (50kg bag),592,1548,1776,42000,7,0.85,1.6,1.0
2023-12-31,Kano,Rice (50kg bag),572,976,0,42000,7,0.85,1.6,1.0
2024-01-07,Kano,Rice (50kg bag),329,647,0,42000,7,0.85,1.0,1.0
2024-01-14,Kano,Rice (50kg bag),352,1351,1056,42000,7,0.85,1.0,1.0
2024-01-21,Kano,Rice (50kg bag),379,972,0,42000,7,0.85,1.0,0.75
2024-01-28,Kano,Rice (50kg bag),408,564,0,42000,7,0.85,1.1,1.0
2024-02-04,Kano,Rice (50kg bag),327,1218,981,42000,7,0.85,1.0,1.0
2024-02-11,Kano,Rice (50kg bag),382,836,0,42000,7,0.85,1.0,1.0
2024-02-18,Kano,Rice (50kg bag),336,500,0,42000,7,0.85,1.0,1.0
2024-02-25,Kano,Rice (50kg bag),351,1202,1053,42000,7,0.85,1.0,1.0
2024-03-03,Kano,Rice (50kg bag),450,752,0,42000,7,1.0,1.0,1.0
2024-03-10,Kano,Rice (50kg bag),436,1624,1308,42000,7,1.0,1.0,1.0
2024-03-17,Kano,Rice (50kg bag),432,1192,0,42000,7,1.0,1.0,1.0
2024-03-24,Kano,Rice (50kg bag),437,755,0,42000,7,1.0,1.25,0.75
2024-03-31,Kano,Rice (50kg bag),556,1867,1668,42000,7,1.0,1.25,1.0
2024-04-07,Kano,Rice (50kg bag),557,1310,0,42000,7,1.1,1.25,1.0
2024-04-14,Kano,Rice (50kg bag),547,763,0,42000,7,1.1,1.3,1.0
2024-04-21,Kano,Rice (50kg bag),474,1000,711,42000,7,1.1,1.0,0.5
2024-04-28,Kano,Rice (50kg bag),502,2004,1506,42000,7,1.1,1.1,1.0
2024-05-05,Kano,Rice (50kg bag),419,1585,0,42000,7,1.1,1.0,1.0
2024-05-12,Kano,Rice (50kg bag),483,1102,0,42000,7,1.1,1.0,1.0
2024-05-19,Kano,Rice (50kg bag),440,662,0,42000,7,1.1,1.0,0.5
2024-05-26,Kano,Rice (50kg bag),490,1642,1470,42000,7,1.1,1.0,1.0
2024-06-02,Kano,Rice (50kg bag),390,1252,0,42000,7,1.1,1.0,1.0
2024-06-09,Kano,Rice (50kg bag),515,737,0,42000,7,1.1,1.0,1.0
2024-06-16,Kano,Rice (50kg bag),665,2067,1995,42000,7,1.1,1.35,1.0
2024-06-23,Kano,Rice (50kg bag),500,1567,0,42000,7,1.1,1.35,1.0
2024-06-30,Kano,Rice (50kg bag),534,1033,0,42000,7,1.1,1.1,1.0
2024-07-07,Kano,Rice (50kg bag),483,550,0,42000,7,1.1,1.0,1.0
2024-07-14,Kano,Rice (50kg bag),486,1522,1458,42000,7,1.1,1.0,1.0
2024-07-21,Kano,Rice (50kg bag),467,1055,0,42000,7,1.1,1.0,1.0
2024-07-28,Kano,Rice (50kg bag),437,618,0,42000,7,1.1,1.1,1.0
2024-08-04,Kano,Rice (50kg bag),346,1310,1038,42000,7,1.1,1.0,1.0
2024-08-11,Kano,Rice (50kg bag),507,803,0,42000,7,1.1,1.0,1.0
2024-08-18,Kano,Rice (50kg bag),526,1855,1578,42000,7,1.1,1.0,1.0
2024-08-25,Kano,Rice (50kg bag),419,1436,0,42000,7,1.1,1.0,1.0
2024-09-01,Kano,Rice (50kg bag),477,959,0,42000,7,1.1,1.0,1.0
2024-09-08,Kano,Rice (50kg bag),345,614,0,42000,7,1.1,1.0,1.0
2024-09-15,Kano,Rice (50kg bag),466,1546,1398,42000,7,1.1,1.0,1.0
2024-09-22,Kano,Rice (50kg bag),446,1100,0,42000,7,1.1,1.0,1.0
2024-09-29,Kano,Rice (50kg bag),501,599,0,42000,7,1.1,1.1,1.0
2024-10-06,Kano,Rice (50kg bag),458,1171,1030,42000,7,1.1,1.0,0.75
2024-10-13,Kano,Rice (50kg bag),443,728,0,42000,7,1.1,1.0,1.0
2024-10-20,Kano,Rice (50kg bag),400,1528,1200,42000,7,1.1,1.0,1.0
2024-10-27,Kano,Rice (50kg bag),519,1009,0,42000,7,1.1,1.1,1.0
2024-11-03,Kano,Rice (50kg bag),338,671,0,42000,7,0.85,1.0,1.0
2024-11-10,Kano,Rice (50kg bag),333,338,0,42000,7,0.85,1.0,1.0
2024-11-17,Kano,Rice (50kg bag),304,946,912,42000,7,0.85,1.0,1.0
2024-11-24,Kano,Rice (50kg bag),304,642,0,42000,7,0.85,1.0,0.75
2024-12-01,Kano,Rice (50kg bag),422,1486,1266,42000,7,0.85,1.0,1.0
2024-12-08,Kano,Rice (50kg bag),363,1123,0,42000,7,0.85,1.0,1.0
2024-12-15,Kano,Rice (50kg bag),341,782,0,42000,7,0.85,1.0,1.0
2024-12-22,Kano,Rice (50kg bag),552,1886,1656,42000,7,0.85,1.6,1.0
2024-12-29,Kano,Rice (50kg bag),624,1262,0,42000,7,0.85,1.6,1.0
2022-01-02,Kano,Maize (50kg bag),418,982,0,18000,5,0.85,1.6,1.0
2022-01-09,Kano,Maize (50kg bag),296,686,0,18000,5,0.85,1.0,1.0
2022-01-16,Kano,Maize (50kg bag),318,368,0,18000,5,0.85,1.0,1.0
2022-01-23,Kano,Maize (50kg bag),258,884,774,18000,5,0.85,1.0,1.0
2022-01-30,Kano,Maize (50kg bag),363,521,0,18000,5,0.85,1.1,1.0
2022-02-06,Kano,Maize (50kg bag),275,1071,825,18000,5,0.85,1.0,1.0
2022-02-13,Kano,Maize (50kg bag),277,794,0,18000,5,0.85,1.0,1.0
2022-02-20,Kano,Maize (50kg bag),312,482,0,18000,5,0.85,1.0,1.0
2022-02-27,Kano,Maize (50kg bag),300,632,450,18000,5,0.85,1.1,0.5
2022-03-06,Kano,Maize (50kg bag),382,1396,1146,18000,5,1.0,1.0,1.0
2022-03-13,Kano,Maize (50kg bag),323,1073,0,18000,5,1.0,1.0,1.0
2022-03-20,Kano,Maize (50kg bag),381,692,0,18000,5,1.0,1.25,1.0
2022-03-27,Kano,Maize (50kg bag),512,1716,1536,18000,5,1.0,1.25,1.0
2022-04-03,Kano,Maize (50kg bag),398,1318,0,18000,5,1.1,1.25,1.0
2022-04-10,Kano,Maize (50kg bag),471,847,0,18000,5,1.1,1.3,1.0
2022-04-17,Kano,Maize (50kg bag),550,1947,1650,18000,5,1.1,1.3,1.0
2022-04-24,Kano,Maize (50kg bag),419,1528,0,18000,5,1.1,1.0,1.0
2022-05-01,Kano,Maize (50kg bag),422,1106,0,18000,5,1.1,1.0,1.0
2022-05-08,Kano,Maize (50kg bag),406,700,0,18000,5,1.1,1.0,1.0
2022-05-15,Kano,Maize (50kg bag),278,422,0,18000,5,1.1,1.0,1.0
2022-05-22,Kano,Maize (50kg bag),370,1162,1110,18000,5,1.1,1.0,1.0
2022-05-29,Kano,Maize (50kg bag),433,729,0,18000,5,1.1,1.1,0.75
2022-06-05,Kano,Maize (50kg bag),412,1553,1236,18000,5,1.1,1.0,1.0
2022-06-12,Kano,Maize (50kg bag),356,1197,0,18000,5,1.1,1.0,1.0
2022-06-19,Kano,Maize (50kg bag),613,2423,1839,18000,5,1.1,1.35,1.0
2022-06-26,Kano,Maize (50kg bag),375,2048,0,18000,5,1.1,1.0,1.0
2022-07-03,Kano,Maize (50kg bag),357,1691,0,18000,5,1.1,1.0,1.0
2022-07-10,Kano,Maize (50kg bag),406,1285,0,18000,5,1.1,1.0,1.0
2022-07-17,Kano,Maize (50kg bag),463,822,0,18000,5,1.1,1.0,1.0
2022-07-24,Kano,Maize (50kg bag),389,433,0,18000,5,1.1,1.0,1.0
2022-07-31,Kano,Maize (50kg bag),411,1255,1233,18000,5,1.1,1.1,1.0
2022-08-07,Kano,Maize (50kg bag),357,898,0,18000,5,1.1,1.0,1.0
2022-08-14,Kano,Maize (50kg bag),428,470,0,18000,5,1.1,1.0,0.75
2022-08-21,Kano,Maize (50kg bag),410,1290,1230,18000,5,1.1,1.0,1.0
2022-08-28,Kano,Maize (50kg bag),424,866,0,18000,5,1.1,1.1,1.0
2022-09-04,Kano,Maize (50kg bag),315,551,0,18000,5,1.1,1.0,1.0
2022-09-11,Kano,Maize (50kg bag),344,1239,1032,18000,5,1.1,1.0,1.0
2022-09-18,Kano,Maize (50kg bag),301,938,0,18000,5,1.1,1.0,0.75
2022-09-25,Kano,Maize (50kg bag),392,546,0,18000,5,1.1,1.0,1.0
2022-10-02,Kano,Maize (50kg bag),428,1402,1284,18000,5,1.1,1.0,1.0
2022-10-09,Kano,Maize (50kg bag),425,977,0,18000,5,1.1,1.0,1.0
2022-10-16,Kano,Maize (50kg bag),441,536,0,18000,5,1.1,1.0,1.0
2022-10-23,Kano,Maize (50kg bag),327,1190,981,18000,5,1.1,1.0,1.0
2022-10-30,Kano,Maize (50kg bag),511,679,0,18000,5,1.1,1.1,1.0
2022-11-06,Kano,Maize (50kg bag),291,388,0,18000,5,0.85,1.0,1.0
2022-11-13,Kano,Maize (50kg bag),234,856,702,18000,5,0.85,1.0,1.0
2022-11-20,Kano,Maize (50kg bag),333,523,0,18000,5,0.85,1.0,0.75
2022-11-27,Kano,Maize (50kg bag),276,1075,828,18000,5,0.85,1.1,1.0
2022-12-04,Kano,Maize (50kg bag),318,757,0,18000,5,0.85,1.0,1.0
2022-12-11,Kano,Maize (50kg bag),331,426,0,18000,5,0.85,1.0,1.0
2022-12-18,Kano,Maize (50kg bag),310,1046,930,18000,5,0.85,1.0,1.0
2022-12-25,Kano,Maize (50kg bag),444,602,0,18000,5,0.85,1.6,1.0
2023-01-01,Kano,Maize (50kg bag),476,1554,1428,18000,5,0.85,1.6,1.0
2023-01-08,Kano,Maize (50kg bag),322,1232,0,18000,5,0.85,1.0,0.75
2023-01-15,Kano,Maize (50kg bag),297,935,0,18000,5,0.85,1.0,1.0
2023-01-22,Kano,Maize (50kg bag),280,655,0,18000,5,0.85,1.0,1.0
2023-01-29,Kano,Maize (50kg bag),267,388,0,18000,5,0.85,1.1,1.0
2023-02-05,Kano,Maize (50kg bag),283,954,849,18000,5,0.85,1.0,1.0
2023-02-12,Kano,Maize (50kg bag),302,652,0,18000,5,0.85,1.0,0.75
